400	380
1011	381
1017	382
517	383
256	384
723	385
618	386
638	387
920	388
1339	389
177	390
9	391
24	392
307	393
1481	394
87	395
122	396
124	397
2658	398
1003	399
1348	400
162	401
139	402
5	403
5	404
102	405
15	406
82	407
615	408
21	409
38	410
2163	411
117	412
213	413
179	414
623	415
937	416
840	417
839	418
127	419
730	420
471	421
848	422
320	423
420	424
1170	425
2054	426
802	427
419	428
2295	429
803	430
1778	431
573	432
419	433
420	434
21	435
2310	436
1	437
795	438
16	439
64	440
64	441
64	442
64	443
680	444
666	445
666	446
278	447
34	448
542	449
26	450
1214	451
439	452
1399	453
581	454
89	455
46	456
46	457
42	458
2106	459
1	460
1	461
1	462
8	463
278	464
34	465
17	466
17	467
1207	468
328	469
22	470
103	471
5	472
1254	473
2016	474
191	475
5	476
99	477
1401	478
231	479
271	480
919	481
1955	482
1814	483
403	484
38	485
2341	486
2741	487
550	488
550	489
99	490
7	491
59	492
1526	493
96	494
230	495
144	496
7	497
1187	498
144	499
62	500
320	501
15	502
5	503
20	504
1244	505
173	506
173	507
469	508
2531	509
28	510
1992	511
1124	512
2692	513
857	514
979	515
800	516
1082	517
33	518
33	519
2071	520
630	521
554	522
780	523
279	524
279	525
279	526
187	527
1777	528
120	529
20	530
1169	531
27	532
60	533
168	534
86	535
356	536
379	537
379	538
2594	539
619	540
2454	541
115	542
118	543
1444	544
203	545
1688	546
2485	547
1578	548
1732	549
1731	550
1734	551
1738	552
2756	553
1580	554
1736	555
1735	556
1796	557
1797	558
1737	559
1689	560
1690	561
1575	562
1691	563
1692	564
1793	565
2135	566
1693	567
1694	568
1695	569
1882	570
1696	571
1697	572
1733	573
1698	574
1699	575
1701	576
1700	577
1852	578
1579	579
1704	580
1702	581
1705	582
1794	583
1706	584
1703	585
1707	586
1708	587
2194	588
1711	589
1881	590
1709	591
1712	592
1880	593
1710	594
1716	595
1713	596
1715	597
1714	598
1576	599
2240	600
2174	601
1883	602
1717	603
1718	604
2711	605
1720	606
2400	607
1721	608
1722	609
2113	610
1723	611
2134	612
1724	613
1795	614
1725	615
2004	616
1726	617
1727	618
1728	619
2029	620
1901	621
1729	622
1730	623
1598	624
1628	625
2011	626
2412	627
745	628
5	629
426	630
432	631
560	632
920	633
650	634
874	635
987	636
2712	637
2575	638
422	639
883	640
1362	641
1209	642
835	643
450	644
2166	645
2701	646
313	647
973	648
924	649
835	650
65	651
857	652
2730	653
573	654
323	655
231	656
563	657
1879	658
11	659
11	660
11	661
11	662
2749	663
1330	664
293	665
553	666
553	667
32	668
552	669
514	670
309	671
309	672
890	673
890	674
771	675
749	676
136	677
144	678
11	679
75	680
75	681
75	682
1045	683
685	684
672	685
672	686
672	687
672	688
396	689
1450	690
408	691
69	692
147	693
185	694
59	695
11	696
1150	697
2383	698
2152	699
1569	700
5	701
98	702
71	703
91	704
5	705
946	706
1	707
1	708
15	709
47	710
329	711
5	712
13	713
798	714
7	715
537	716
416	717
112	718
62	719
395	720
262	721
396	722
1089	723
345	724
6	725
479	726
2726	727
360	728
126	729
46	730
921	731
921	732
20	733
20	734
229	735
20	736
253	737
1324	738
16	739
1057	740
680	741
278	742
34	743
97	744
227	745
751	746
35	747
93	748
22	749
2245	750
100	751
108	752
46	753
231	754
811	755
83	756
5	757
13	758
2579	759
514	760
9	761
7	762
416	763
364	764
731	765
61	766
1447	767
361	768
196	769
227	770
1123	771
103	772
1	773
9	774
8	775
2516	776
523	777
1388	778
347	779
42	780
99	781
183	782
108	783
574	784
52	785
41	786
1493	787
2049	788
1146	789
122	790
68	791
18	792
577	793
204	794
54	795
845	796
845	797
414	798
1115	799
1115	800
56	801
2501	802
16	803
2387	804
314	805
314	806
314	807
2	808
166	809
1	810
5	811
361	812
27	813
286	814
1311	815
547	816
1133	817
117	818
651	819
127	820
99	821
213	822
27	823
59	824
167	825
147	826
2618	827
86	828
70	829
148	830
65	831
1	832
1	833
16	834
1	835
65	836
494	837
246	838
263	839
46	840
551	841
403	842
773	843
15	844
2374	845
2338	846
748	847
51	848
4	849
111	850
4	851
179	852
39	853
100	854
1250	855
2270	856
322	857
225	858
1872	859
1517	860
1517	861
2740	862
1800	863
1799	864
1740	865
1739	866
1581	867
1741	868
1742	869
1743	870
2715	871
2212	872
2754	873
15	874
817	875
1181	876
1798	877
87	878
313	879
57	880
32	881
12	882
12	883
22	884
644	885
31	886
9	887
488	888
108	889
1	890
2	891
565	892
18	893
1551	894
1061	895
1061	896
1924	897
7	898
1556	899
42	900
442	901
1071	902
63	903
726	904
37	905
724	906
144	907
1153	908
11	909
2	910
19	911
967	912
240	913
28	914
604	915
219	916
170	917
186	918
27	919
9	920
5	921
5	922
264	923
1138	924
15	925
989	926
147	927
7	928
1142	929
863	930
780	931
551	932
770	933
552	934
66	935
186	936
59	937
121	938
563	939
144	940
519	941
1802	942
20	943
20	944
1134	945
1222	946
18	947
15	948
516	949
7	950
472	951
1911	952
4	953
472	954
926	955
739	956
15	957
481	958
10	959
716	960
1091	961
889	962
889	963
788	964
1950	965
214	966
575	967
50	968
21	969
20	970
7	971
14	972
42	973
42	974
877	975
268	976
47	977
225	978
225	979
611	980
47	981
288	982
118	983
263	984
27	985
27	986
99	987
38	988
38	989
118	990
117	991
70	992
148	993
598	994
167	995
35	996
35	997
28	998
204	999
1268	1000
97	1001
2605	1002
10	1003
25	1004
53	1005
266	1006
669	1007
49	1008
434	1009
161	1010
70	1011
749	1012
1135	1013
258	1014
550	1015
1138	1016
28	1017
345	1018
325	1019
35	1020
1206	1021
1234	1022
94	1023
652	1024
445	1025
1070	1026
2092	1027
824	1028
2058	1029
57	1030
4	1031
177	1032
3	1033
289	1034
49	1035
187	1036
2279	1037
2	1038
310	1039
28	1040
16	1041
258	1042
1558	1043
323	1044
323	1045
837	1046
837	1047
837	1048
289	1049
174	1050
19	1051
131	1052
178	1053
115	1054
2136	1055
1123	1056
424	1057
2527	1058
449	1059
56	1060
18	1061
265	1062
46	1063
2543	1064
705	1065
582	1066
707	1067
23	1068
32	1069
143	1070
38	1071
58	1072
114	1073
1261	1074
10	1075
426	1076
168	1077
164	1078
1201	1079
90	1080
16	1081
431	1082
835	1083
695	1084
38	1085
125	1086
2231	1087
81	1088
232	1089
419	1090
2353	1091
1546	1092
282	1093
165	1094
165	1095
275	1096
2232	1097
29	1098
2462	1099
22	1100
1171	1101
198	1102
2386	1103
2033	1104
50	1105
50	1106
1894	1107
121	1108
2401	1109
1601	1110
564	1111
271	1112
271	1113
211	1114
9	1115
57	1116
882	1117
882	1118
574	1119
317	1120
325	1121
2	1122
263	1123
49	1124
2492	1125
732	1126
732	1127
227	1128
5	1129
763	1130
57	1131
2	1132
1072	1133
49	1134
535	1135
60	1136
2	1137
45	1138
277	1139
298	1140
576	1141
7	1142
70	1143
151	1144
151	1145
117	1146
27	1147
567	1148
26	1149
2	1150
1118	1151
108	1152
14	1153
1188	1154
25	1155
126	1156
76	1157
2686	1158
401	1159
11	1160
1114	1161
3	1162
704	1163
786	1164
70	1165
6	1166
794	1167
25	1168
573	1169
573	1170
258	1171
582	1172
511	1173
331	1174
368	1175
114	1176
5	1177
541	1178
2297	1179
270	1180
77	1181
275	1182
139	1183
1301	1184
1161	1185
324	1186
766	1187
723	1188
2128	1189
151	1190
954	1191
148	1192
4	1193
766	1194
931	1195
77	1196
99	1197
21	1198
7	1199
27	1200
20	1201
968	1202
1016	1203
399	1204
2444	1205
2355	1206
4	1207
134	1208
796	1209
89	1210
114	1211
149	1212
494	1213
3	1214
1369	1215
419	1216
157	1217
157	1218
157	1219
560	1220
16	1221
1131	1222
601	1223
187	1224
1156	1225
84	1226
210	1227
60	1228
117	1229
410	1230
2	1231
187	1232
37	1233
37	1234
34	1235
435	1236
137	1237
1307	1238
474	1239
176	1240
1364	1241
57	1242
2017	1243
788	1244
96	1245
390	1246
669	1247
48	1248
91	1249
37	1250
746	1251
1165	1252
89	1253
204	1254
48	1255
10	1256
212	1257
1808	1258
66	1259
23	1260
54	1261
54	1262
206	1263
101	1264
216	1265
108	1266
211	1267
115	1268
2470	1269
124	1270
1132	1271
1102	1272
2	1273
10	1274
1347	1275
11	1276
238	1277
3	1278
3	1279
48	1280
923	1281
466	1282
462	1283
290	1284
115	1285
28	1286
35	1287
10	1288
58	1289
88	1290
73	1291
110	1292
2	1293
95	1294
761	1295
27	1296
10	1297
180	1298
1673	1299
1785	1300
1118	1301
111	1302
152	1303
182	1304
36	1305
253	1306
1	1307
420	1308
586	1309
22	1310
754	1311
23	1312
1121	1313
592	1314
1577	1315
2381	1316
147	1317
38	1318
38	1319
59	1320
189	1321
212	1322
1744	1323
319	1324
319	1325
319	1326
209	1327
1395	1328
4	1329
1135	1330
9	1331
23	1332
2187	1333
919	1334
173	1335
69	1336
84	1337
298	1338
43	1339
23	1340
146	1341
1361	1342
503	1343
193	1344
251	1345
25	1346
332	1347
206	1348
2599	1349
32	1350
215	1351
775	1352
189	1353
567	1354
393	1355
103	1356
51	1357
34	1358
739	1359
18	1360
68	1361
267	1362
20	1363
921	1364
68	1365
333	1366
68	1367
9	1368
11	1369
11	1370
11	1371
11	1372
264	1373
81	1374
26	1375
2491	1376
63	1377
1056	1378
1676	1379
603	1380
9	1381
379	1382
1456	1383
720	1384
110	1385
141	1386
26	1387
13	1388
8	1389
152	1390
476	1391
243	1392
989	1393
1	1394
1216	1395
201	1396
401	1397
54	1398
16	1399
176	1400
587	1401
2	1402
166	1403
104	1404
2261	1405
1932	1406
2063	1407
178	1408
98	1409
21	1410
312	1411
474	1412
99	1413
392	1414
106	1415
109	1416
25	1417
605	1418
1321	1419
35	1420
210	1421
64	1422
1918	1423
86	1424
23	1425
115	1426
1168	1427
120	1428
118	1429
35	1430
11	1431
825	1432
2101	1433
27	1434
114	1435
646	1436
1622	1437
197	1438
56	1439
1023	1440
16	1441
37	1442
1068	1443
2354	1444
180	1445
124	1446
124	1447
124	1448
1032	1449
9	1450
1806	1451
582	1452
49	1453
2	1454
906	1455
2674	1456
11	1457
3	1458
321	1459
395	1460
395	1461
60	1462
861	1463
277	1464
1	1465
23	1466
2499	1467
447	1468
219	1469
223	1470
11	1471
223	1472
263	1473
31	1474
897	1475
1216	1476
261	1477
261	1478
91	1479
13	1480
658	1481
1032	1482
13	1483
2233	1484
60	1485
167	1486
218	1487
147	1488
87	1489
97	1490
22	1491
58	1492
166	1493
166	1494
757	1495
169	1496
2544	1497
1897	1498
248	1499
474	1500
35	1501
38	1502
11	1503
186	1504
38	1505
22	1506
9	1507
437	1508
53	1509
14	1510
7	1511
2710	1512
33	1513
31	1514
98	1515
107	1516
107	1517
1233	1518
274	1519
50	1520
1112	1521
741	1522
218	1523
5	1524
1	1525
2	1526
131	1527
28	1528
2	1529
5	1530
10	1531
110	1532
248	1533
947	1534
20	1535
3	1536
2189	1537
94	1538
639	1539
16	1540
10	1541
1328	1542
93	1543
70	1544
10	1545
9	1546
6	1547
57	1548
19	1549
9	1550
178	1551
2	1552
28	1553
6	1554
777	1555
793	1556
99	1557
1391	1558
516	1559
1977	1560
10	1561
1311	1562
131	1563
118	1564
827	1565
165	1566
227	1567
248	1568
32	1569
267	1570
6	1571
119	1572
536	1573
771	1574
1971	1575
2523	1576
1054	1577
2507	1578
24	1579
189	1580
641	1581
1179	1582
1148	1583
419	1584
930	1585
375	1586
575	1587
31	1588
552	1589
23	1590
625	1591
28	1592
2481	1593
474	1594
10	1595
2703	1596
218	1597
2181	1598
20	1599
192	1600
253	1601
781	1602
15	1603
223	1604
125	1605
49	1606
2056	1607
47	1608
2546	1609
580	1610
1232	1611
913	1612
5	1613
2427	1614
1396	1615
217	1616
1253	1617
56	1618
745	1619
164	1620
643	1621
118	1622
20	1623
869	1624
759	1625
1167	1626
63	1627
2425	1628
41	1629
2025	1630
488	1631
12	1632
2615	1633
783	1634
219	1635
6	1636
2465	1637
748	1638
7	1639
1618	1640
392	1641
38	1642
93	1643
38	1644
333	1645
334	1646
447	1647
447	1648
176	1649
862	1650
214	1651
277	1652
2314	1653
931	1654
64	1655
16	1656
29	1657
293	1658
42	1659
338	1660
862	1661
426	1662
17	1663
12	1664
112	1665
1582	1666
23	1667
831	1668
1524	1669
236	1670
1458	1671
991	1672
952	1673
184	1674
518	1675
2643	1676
196	1677
280	1678
69	1679
671	1680
1026	1681
720	1682
715	1683
153	1684
2275	1685
200	1686
701	1687
904	1688
303	1689
145	1690
175	1691
61	1692
1164	1693
316	1694
722	1695
384	1696
917	1697
68	1698
623	1699
439	1700
67	1701
6	1702
1954	1703
1202	1704
506	1705
506	1706
211	1707
45	1708
291	1709
531	1710
35	1711
451	1712
22	1713
74	1714
74	1715
1596	1716
4	1717
509	1718
869	1719
467	1720
107	1721
358	1722
358	1723
22	1724
1208	1725
100	1726
20	1727
268	1728
7	1729
7	1730
7	1731
253	1732
9	1733
135	1734
146	1735
146	1736
146	1737
100	1738
1285	1739
540	1740
19	1741
269	1742
1335	1743
32	1744
306	1745
82	1746
226	1747
75	1748
226	1749
816	1750
2091	1751
1053	1752
317	1753
1172	1754
37	1755
224	1756
2539	1757
644	1758
1054	1759
334	1760
146	1761
470	1762
629	1763
867	1764
30	1765
8	1766
990	1767
2259	1768
2268	1769
2096	1770
33	1771
1746	1772
19	1773
139	1774
96	1775
1900	1776
8	1777
1119	1778
275	1779
1371	1780
399	1781
478	1782
1097	1783
1102	1784
10	1785
546	1786
54	1787
33	1788
2116	1789
48	1790
33	1791
2408	1792
275	1793
2145	1794
2484	1795
2731	1796
276	1797
1529	1798
9	1799
437	1800
24	1801
24	1802
199	1803
199	1804
199	1805
199	1806
627	1807
158	1808
158	1809
158	1810
1512	1811
681	1812
12	1813
440	1814
371	1815
371	1816
922	1817
104	1818
116	1819
64	1820
40	1821
119	1822
6	1823
6	1824
55	1825
88	1826
30	1827
75	1828
53	1829
105	1830
55	1831
208	1832
6	1833
29	1834
194	1835
194	1836
2	1837
78	1838
82	1839
17	1840
185	1841
140	1842
325	1843
325	1844
206	1845
67	1846
63	1847
102	1848
2286	1849
699	1850
681	1851
1449	1852
881	1853
244	1854
224	1855
19	1856
311	1857
1437	1858
2262	1859
25	1860
50	1861
693	1862
438	1863
881	1864
17	1865
26	1866
367	1867
497	1868
529	1869
529	1870
926	1871
306	1872
7	1873
684	1874
684	1875
684	1876
1314	1877
77	1878
343	1879
1597	1880
2442	1881
789	1882
789	1883
676	1884
738	1885
26	1886
224	1887
920	1888
312	1889
25	1890
51	1891
51	1892
220	1893
6	1894
136	1895
2505	1896
6	1897
363	1898
47	1899
47	1900
65	1901
65	1902
584	1903
605	1904
274	1905
346	1906
17	1907
2153	1908
3	1909
11	1910
255	1911
6	1912
27	1913
57	1914
838	1915
256	1916
557	1917
6	1918
55	1919
5	1920
5	1921
25	1922
31	1923
31	1924
62	1925
1623	1926
192	1927
917	1928
5	1929
40	1930
1873	1931
23	1932
62	1933
221	1934
51	1935
32	1936
32	1937
122	1938
547	1939
391	1940
747	1941
1909	1942
133	1943
68	1944
27	1945
63	1946
928	1947
53	1948
53	1949
148	1950
1053	1951
14	1952
147	1953
27	1954
494	1955
25	1956
63	1957
1923	1958
212	1959
482	1960
125	1961
14	1962
381	1963
978	1964
27	1965
770	1966
65	1967
11	1968
6	1969
472	1970
82	1971
1320	1972
152	1973
172	1974
873	1975
335	1976
6	1977
5	1978
73	1979
31	1980
79	1981
31	1982
32	1983
1848	1984
9	1985
72	1986
15	1987
1285	1988
244	1989
1397	1990
638	1991
562	1992
25	1993
120	1994
267	1995
1927	1996
100	1997
658	1998
401	1999
988	2000
892	2001
205	2002
358	2003
73	2004
4	2005
120	2006
34	2007
408	2008
133	2009
586	2010
1051	2011
1375	2012
643	2013
182	2014
29	2015
972	2016
972	2017
310	2018
2258	2019
1240	2020
2151	2021
218	2022
151	2023
20	2024
35	2025
17	2026
73	2027
8	2028
1076	2029
53	2030
171	2031
578	2032
884	2033
385	2034
568	2035
18	2036
18	2037
1931	2038
607	2039
860	2040
821	2041
131	2042
247	2043
12	2044
492	2045
56	2046
17	2047
1456	2048
198	2049
2664	2050
2603	2051
1876	2052
12	2053
54	2054
104	2055
2089	2056
710	2057
1137	2058
516	2059
1391	2060
2761	2061
183	2062
1371	2063
729	2064
452	2065
2024	2066
1419	2067
164	2068
164	2069
219	2070
528	2071
528	2072
293	2073
598	2074
1028	2075
670	2076
165	2077
22	2078
409	2079
1044	2080
120	2081
1129	2082
398	2083
2	2084
1326	2085
2	2086
2651	2087
950	2088
245	2089
694	2090
1554	2091
1080	2092
630	2093
104	2094
118	2095
452	2096
260	2097
2648	2098
217	2099
217	2100
1091	2101
1840	2102
677	2103
77	2104
2224	2105
992	2106
699	2107
1534	2108
485	2109
181	2110
534	2111
725	2112
1463	2113
69	2114
1004	2115
1326	2116
1069	2117
713	2118
713	2119
473	2120
1916	2121
192	2122
154	2123
200	2124
194	2125
1780	2126
19	2127
1067	2128
150	2129
970	2130
970	2131
2640	2132
56	2133
1127	2134
1063	2135
99	2136
287	2137
1011	2138
201	2139
201	2140
96	2141
1023	2142
67	2143
1084	2144
301	2145
451	2146
1317	2147
223	2148
916	2149
1153	2150
2616	2151
2070	2152
1817	2153
1008	2154
2	2155
1998	2156
242	2157
1099	2158
2508	2159
597	2160
597	2161
1379	2162
226	2163
277	2164
1767	2165
77	2166
250	2167
831	2168
2306	2169
1191	2170
1173	2171
1173	2172
2669	2173
1970	2174
1815	2175
667	2176
377	2177
342	2178
296	2179
296	2180
14	2181
230	2182
877	2183
924	2184
14	2185
283	2186
283	2187
283	2188
31	2189
1491	2190
1333	2191
277	2192
793	2193
135	2194
552	2195
7	2196
1833	2197
167	2198
9	2199
2043	2200
2	2201
955	2202
106	2203
62	2204
2	2205
4	2206
536	2207
124	2208
218	2209
2	2210
151	2211
400	2212
400	2213
572	2214
308	2215
974	2216
1142	2217
187	2218
197	2219
1103	2220
123	2221
299	2222
1385	2223
123	2224
112	2225
80	2226
364	2227
114	2228
1439	2229
715	2230
1296	2231
425	2232
425	2233
250	2234
2321	2235
250	2236
2222	2237
252	2238
95	2239
881	2240
489	2241
1520	2242
579	2243
1	2244
1	2245
292	2246
14	2247
33	2248
41	2249
50	2250
469	2251
553	2252
83	2253
768	2254
414	2255
125	2256
208	2257
46	2258
1137	2259
1850	2260
778	2261
778	2262
106	2263
324	2264
12	2265
960	2266
2733	2267
121	2268
1186	2269
221	2270
402	2271
600	2272
560	2273
2052	2274
803	2275
2034	2276
231	2277
1169	2278
102	2279
50	2280
2377	2281
102	2282
1275	2283
102	2284
105	2285
1563	2286
1946	2287
563	2288
2031	2289
537	2290
1177	2291
2714	2292
720	2293
798	2294
803	2295
563	2296
402	2297
47	2298
47	2299
1199	2300
47	2301
1343	2302
2743	2303
880	2304
25	2305
34	2306
219	2307
21	2308
15	2309
15	2310
15	2311
23	2312
22	2313
49	2314
294	2315
294	2316
294	2317
294	2318
11	2319
898	2320
12	2321
9	2322
42	2323
9	2324
946	2325
9	2326
592	2327
251	2328
3	2329
2158	2330
1186	2331
1818	2332
802	2333
111	2334
111	2335
753	2336
21	2337
1074	2338
580	2339
1288	2340
1826	2341
122	2342
1	2343
1027	2344
65	2345
65	2346
28	2347
81	2348
1056	2349
31	2350
5	2351
5	2352
5	2353
12	2354
4	2355
68	2356
936	2357
402	2358
402	2359
1368	2360
2285	2361
31	2362
7	2363
1604	2364
17	2365
564	2366
600	2367
26	2368
49	2369
58	2370
779	2371
675	2372
12	2373
12	2374
940	2375
11	2376
422	2377
63	2378
412	2379
793	2380
11	2381
557	2382
936	2383
16	2384
264	2385
83	2386
2243	2387
46	2388
65	2389
65	2390
40	2391
274	2392
629	2393
196	2394
196	2395
196	2396
196	2397
475	2398
34	2399
394	2400
1064	2401
85	2402
46	2403
8	2404
62	2405
572	2406
72	2407
765	2408
138	2409
172	2410
2027	2411
57	2412
2611	2413
2114	2414
1943	2415
1540	2416
1024	2417
31	2418
150	2419
82	2420
5	2421
585	2422
205	2423
1999	2424
2	2425
1036	2426
326	2427
2	2428
1662	2429
4	2430
12	2431
471	2432
87	2433
826	2434
815	2435
1056	2436
12	2437
40	2438
12	2439
1	2440
605	2441
298	2442
1136	2443
1394	2444
907	2445
74	2446
74	2447
74	2448
74	2449
74	2450
23	2451
270	2452
1183	2453
170	2454
1277	2455
1277	2456
41	2457
314	2458
314	2459
588	2460
32	2461
49	2462
41	2463
566	2464
38	2465
152	2466
1331	2467
723	2468
1331	2469
429	2470
293	2471
21	2472
1214	2473
314	2474
896	2475
896	2476
635	2477
126	2478
479	2479
177	2480
127	2481
117	2482
479	2483
170	2484
14	2485
42	2486
1293	2487
1	2488
8	2489
246	2490
490	2491
346	2492
611	2493
1	2494
1113	2495
1	2496
847	2497
200	2498
850	2499
49	2500
49	2501
31	2502
32	2503
32	2504
21	2505
2196	2506
740	2507
336	2508
13	2509
1197	2510
1264	2511
32	2512
428	2513
1488	2514
1069	2515
383	2516
1024	2517
299	2518
383	2519
2673	2520
1062	2521
304	2522
304	2523
2676	2524
54	2525
722	2526
722	2527
687	2528
1295	2529
2368	2530
715	2531
653	2532
519	2533
2348	2534
12	2535
457	2536
382	2537
376	2538
237	2539
347	2540
583	2541
805	2542
687	2543
2759	2544
996	2545
583	2546
2346	2547
246	2548
938	2549
246	2550
246	2551
2192	2552
46	2553
1561	2554
8	2555
16	2556
479	2557
1837	2558
1061	2559
10	2560
219	2561
20	2562
321	2563
21	2564
46	2565
1210	2566
1332	2567
17	2568
1223	2569
231	2570
29	2571
111	2572
2	2573
144	2574
64	2575
2391	2576
77	2577
5	2578
48	2579
261	2580
2469	2581
696	2582
161	2583
37	2584
1275	2585
696	2586
696	2587
620	2588
261	2589
1276	2590
2390	2591
853	2592
32	2593
2	2594
994	2595
671	2596
710	2597
566	2598
464	2599
1364	2600
939	2601
16	2602
1913	2603
2426	2604
500	2605
533	2606
1251	2607
74	2608
31	2609
3	2610
58	2611
704	2612
805	2613
458	2614
121	2615
74	2616
74	2617
1416	2618
593	2619
556	2620
2	2621
1654	2622
156	2623
4	2624
17	2625
357	2626
35	2627
1301	2628
635	2629
842	2630
51	2631
358	2632
1366	2633
2169	2634
1219	2635
75	2636
618	2637
973	2638
22	2639
2493	2640
226	2641
727	2642
447	2643
433	2644
433	2645
66	2646
758	2647
42	2648
90	2649
59	2650
93	2651
2476	2652
514	2653
2555	2654
151	2655
181	2656
500	2657
685	2658
148	2659
9	2660
12	2661
13	2662
25	2663
99	2664
122	2665
279	2666
116	2667
185	2668
58	2669
50	2670
1915	2671
576	2672
48	2673
403	2674
339	2675
121	2676
49	2677
103	2678
736	2679
25	2680
3	2681
319	2682
4	2683
396	2684
91	2685
641	2686
89	2687
40	2688
229	2689
1196	2690
216	2691
90	2692
81	2693
72	2694
72	2695
72	2696
72	2697
72	2698
1661	2699
752	2700
5	2701
72	2702
138	2703
1492	2704
948	2705
152	2706
2246	2707
17	2708
94	2709
360	2710
1284	2711
9	2712
421	2713
346	2714
268	2715
98	2716
289	2717
4	2718
598	2719
2652	2720
57	2721
2360	2722
396	2723
129	2724
152	2725
101	2726
2416	2727
444	2728
444	2729
62	2730
70	2731
11	2732
1398	2733
644	2734
19	2735
1325	2736
875	2737
34	2738
102	2739
272	2740
445	2741
19	2742
615	2743
267	2744
7	2745
108	2746
224	2747
22	2748
625	2749
1543	2750
317	2751
76	2752
51	2753
110	2754
39	2755
192	2756
110	2757
53	2758
1491	2759
73	2760
59	2761
7	2762
1295	2763
156	2764
19	2765
29	2766
577	2767
119	2768
397	2769
527	2770
19	2771
312	2772
9	2773
11	2774
116	2775
19	2776
72	2777
72	2778
584	2779
1199	2780
1112	2781
2241	2782
185	2783
17	2784
19	2785
32	2786
17	2787
479	2788
625	2789
618	2790
10	2791
1386	2792
1386	2793
29	2794
1045	2795
2130	2796
1305	2797
16	2798
1251	2799
733	2800
59	2801
38	2802
942	2803
726	2804
726	2805
2660	2806
843	2807
843	2808
92	2809
518	2810
518	2811
284	2812
1452	2813
2343	2814
1509	2815
2637	2816
2620	2817
866	2818
2535	2819
137	2820
4	2821
4	2822
4	2823
760	2824
292	2825
292	2826
391	2827
197	2828
2273	2829
1459	2830
2335	2831
1417	2832
1503	2833
616	2834
851	2835
33	2836
2457	2837
752	2838
11	2839
2	2840
872	2841
52	2842
70	2843
484	2844
901	2845
518	2846
1050	2847
512	2848
659	2849
1513	2850
660	2851
702	2852
739	2853
1050	2854
302	2855
1070	2856
196	2857
247	2858
1188	2859
586	2860
1	2861
327	2862
511	2863
14	2864
1219	2865
496	2866
496	2867
1986	2868
