775	531	3	14.04
2228	9	4	7.81
121	102	437	142.17
284	145	14	11.14
230	128	41	73.78
141	1676	3	7.85
112	3822	3	8.6
170	2199	4	16.1
108	1645	3	7.65
486	57	4	9.13
101	4178	4	7.79
116	1256	7	11.65
313	708	3	8.94
329	461	4	10.05
115	379	37	80.91
102	5632	3	7.08
403	302	5	13
13	1567	4	22.88
2323	12	8	12.97
5891	4400	3	50.17
283	857	3	8.88
8	1617	5	10.71
109	12	760	146.22
354	196	7	8.14
163	112	108	83.8
2676	570	4	35.26
3531	127	3	8.91
3841	166	3	15.01
551	127	11	14.87
127	1755	4	7.94
794	208	5	14.42
263	970	3	9.92
2247	164	3	9.2
109	173	75	22.05
312	363	4	7.24
118	2160	4	7.12
191	259	11	10.65
104	385	29	14.05
1326	1476	3	26.79
163	229	15	10.12
1117	2989	3	30.14
266	5276	3	26.51
410	255	10	32.27
103	5916	3	7.62
942	261	9	49.21
12	3000	6	9.72
210	1075	4	13.3
146	310	17	18.75
280	714	3	7.88
170	1069	10	41.78
101	1051	13	8.79
572	394	4	15.96
122	1285	7	14.6
2734	239	4	26.4
3632	434	3	25.14
170	1010	5	12.73
119	282	39	62.29
107	651	15	20.02
276	2181	3	15.58
208	409	6	10.79
4519	113	3	9.31
453	1870	3	19.24
635	172	6	11.9
206	951	4	10.94
177	1167	6	20.71
931	119	9	15.61
859	103	15	12.29
1194	106	9	12.37
3778	120	3	9.6
691	865	3	17.59
216	122	27	7.57
569	1135	7	55
1775	150	3	8.76
146	106	155	46.85
4844	103	3	7.62
345	863	18	145.23
104	2822	5	9.1
205	291	8	8.21
380	200	7	10.55
133	111	152	94.29
205	124	34	8.53
4246	155	4	25.12
314	778	3	10.66
1020	163	4	7.54
352	165	9	9.33
4362	132	3	13.26
279	496	6	18.71
1736	135	3	7.07
239	103	90	73.47
3147	191	3	15.42
2405	155	3	10.78
380	132	13	16.22
1020	106	11	12.97
279	562	5	15.85
1605	141	5	14.3
528	532	3	11.33
12	204	137	30.27
1848	159	4	13.12
5276	172	3	20.51
1209	204	3	8.12
308	186	9	10.8
984	134	6	11.67
565	155	18	59.32
495	141	12	21.56
239	168	12	7.34
1073	124	7	11.01
112	163	108	83.8
3367	214	3	17.11
1942	103	7	7.54
256	174	11	7.73
105	3283	5	14.23
1886	119	4	6.74
1834	165	4	14.07
465	126	11	7.89
217	214	10	8.72
1922	210	5	26.99
5406	109	3	12.44
112	106	374	129.3
141	2292	3	7.85
1690	141	3	7.08
320	465	10	42.98
625	3582	5	56.7
267	1079	6	31.68
221	338	7	10.42
126	3006	3	7.12
170	1627	4	12.19
128	1051	12	47.96
660	712	5	31.02
1223	2851	3	32.93
557	2143	4	34.14
366	337	5	11.93
678	232	4	9.9
101	1709	10	13.72
119	1475	5	8.85
147	282	17	21.38
131	2519	3	7.24
949	209	3	6.85
244	1214	4	16.58
1452	967	12	158.48
390	3673	3	31.16
194	487	9	21.84
2892	135	3	11.38
148	878	6	13.27
1813	109	5	8.22
9	523	13	12.56
104	6137	3	8.36
103	161	218	144.94
5535	103	3	7.62
3152	101	5	9.73
989	106	14	22.97
200	220	14	18.67
905	101	15	7.08
1757	177	3	8.83
995	525	7	50.17
1432	108	6	6.98
9	598	12	11.94
765	159	5	7.86
617	251	5	15.33
133	1436	4	7.51
114	3237	3	6.84
106	1262	10	16.39
17	2228	3	13.56
596	256	4	9.62
166	462	8	9.99
623	455	3	10.97
114	3185	3	6.84
289	292	6	8.85
126	345	52	149.87
101	3544	5	9.73
167	701	6	12.78
573	222	4	8.06
131	690	12	25.53
408	274	5	10.71
896	281	3	9.53
808	233	3	6.87
102	4273	4	9.44
115	1349	6	8.68
181	253	13	11.76
128	2158	6	23.92
126	270	47	91.66
5624	327	3	28.16
730	2156	3	24.4
261	275	6	7.24
141	981	5	11.82
537	149	9	15.25
408	142	15	25.54
153	167	52	63.02
644	160	7	12.9
121	1518	8	22.32
150	1120	4	7.81
3158	2739	4	65.59
3091	107	4	8.42
1884	147	5	17.64
126	138	84	24.25
141	905	6	11.22
153	102	267	189.2
261	128	49	125.17
119	3765	3	9.97
343	363	5	12.23
118	3614	4	13.64
417	283	5	11
247	238	7	7.36
175	1732	3	8.3
558	318	3	7.5
103	2903	5	7.95
290	1036	3	10.76
214	602	4	8.22
158	2548	4	16.73
273	3852	4	35.25
238	442	6	13.41
445	255	4	6.85
142	304	16	17.03
5114	392	3	30.75
2234	1050	3	27.53
130	1258	5	7.41
154	907	7	19.35
1218	140	4	6.79
127	882	7	10.08
1845	533	4	30.76
1254	147	4	7.93
142	12	312	55.18
132	586	19	59.2
504	130	10	8.07
8	192	55	27.96
4070	128	3	13.12
127	942	7	10.67
531	110	22	44.98
1586	110	8	21.88
3574	104	4	6.72
389	136	11	9.97
141	726	7	12.07
110	2050	5	11.17
111	4245	4	17.38
209	369	7	11.86
128	2518	5	21.04
111	4321	3	8.77
116	162	57	7.45
3507	114	3	8.83
1139	219	3	8.95
336	808	3	10.23
1447	8	9	24.78
1503	156	3	6.71
143	203	35	33.92
115	1554	6	11.56
543	189	21	98.44
246	759	3	7.3
261	529	4	9.02
1539	189	3	8.49
674	116	11	11.94
1195	128	8	24.23
252	102	103	97.5
1139	145	5	10.41
1307	102	10	9.79
2089	201	3	11.52
337	399	4	8.92
672	3233	3	29.11
135	1362	4	8.77
307	325	6	13.8
389	386	13	67.93
182	667	6	13.02
127	685	11	21.47
693	289	3	7.79
117	1089	8	12.46
158	2291	4	16.73
14	107	1444	10.29
130	1581	4	7.11
3673	8	3	13.29
2292	147	4	14.1
135	1210	4	7.13
519	837	4	23.1
423	143	12	15.61
201	1499	4	14.64
494	104	23	10.56
154	824	9	25.66
173	1534	5	16.83
1524	154	5	16.35
1021	128	8	21.15
1728	200	3	10.7
107	1789	5	9.65
756	172	5	9.46
137	976	5	8.05
157	174	23	7.73
3095	111	4	10.22
338	841	3	11.23
4450	106	3	10.01
1044	103	11	11.37
111	941	8	9.31
4338	135	3	13.51
1273	122	7	13.59
285	122	22	10.39
2361	908	5	54.06
165	863	5	10.26
465	377	5	17.35
285	297	7	12.58
131	2212	3	9.79
105	5668	3	8.54
784	340	3	10.12
111	1060	7	10.67
157	305	11	10.07
147	384	9	7.96
1345	237	4	18.13
102	662	18	8.92
265	282	6	9.07
8	4803	3	13.29
5910	134	3	17.22
114	3491	3	6.84
268	501	5	12.29
576	822	4	25.13
590	179	7	13.56
311	506	3	6.69
2655	117	5	14.47
158	982	6	16.43
251	161	17	17.55
3542	141	3	11.4
184	854	5	13.41
104	3704	3	8.36
278	204	13	23.55
535	108	13	8.08
449	155	10	14.38
659	159	5	6.76
194	186	17	13.09
393	141	11	12.54
144	2159	4	13.34
12	1350	13	11.65
129	378	25	45.03
138	249	21	13.34
5117	3814	3	50.17
103	361	33	7.7
154	2553	3	10
109	3933	3	8.21
357	245	5	7.89
471	2085	3	20.1
1927	223	3	12.91
158	1085	5	11.77
138	300	24	32.61
2100	355	3	17.95
193	1655	3	9.7
381	619	3	9.86
1054	603	18	214.99
112	1257	6	7.03
140	1060	4	6.79
387	1024	3	13.71
125	305	17	12.98
512	352	3	7.44
119	384	30	56.43
831	599	3	15.49
220	2920	3	18.47
105	2161	7	11.5
809	256	3	8.02
4341	251	3	21.25
170	601	8	18.15
128	2069	6	23.92
212	1453	3	9.49
2924	119	4	11.78
190	567	8	20.72
371	135	15	25.15
101	795	19	11.78
128	1898	5	15.88
291	1167	3	12.08
1344	202	3	8.36
482	109	16	11.89
1068	119	6	8.62
110	2503	4	9.22
288	214	7	7.54
462	184	6	9.41
300	858	3	9.42
1204	139	5	12.11
315	122	27	29.62
180	113	63	26.07
609	108	13	10.04
3301	139	3	11.58
1344	134	4	6.85
125	101	315	7.79
105	4385	4	11.39
216	476	6	13.07
114	2159	4	7.33
106	249	55	26.53
114	4255	3	8.83
12	453	35	8.18
169	515	7	11.47
2327	103	6	10.16
1642	144	4	10.32
12	528	30	11.24
370	939	5	28.41
207	869	4	10.19
414	207	6	10.46
273	523	4	9.58
1782	153	3	6.72
1894	122	4	6.98
770	170	11	40.88
169	573	5	6.76
528	132	13	27.21
9	1548	5	6.97
139	197	99	320.31
244	204	16	27.09
117	3458	3	7.15
1543	120	5	7.49
2503	132	4	14.31
329	211	10	18.99
1450	131	4	6.86
2918	147	3	12.07
1453	1212	4	36.57
6190	104	3	8.36
2946	123	3	7.17
110	830	8	11.21
115	203	38	8.45
259	138	18	9.63
174	859	5	11.75
2354	128	5	18.94
631	104	18	10.56
703	116	9	7.68
224	102	102	67.55
107	4418	3	7.39
3311	9	3	7.22
186	145	36	32
1863	110	5	11.17
757	446	3	12.92
468	265	4	8.02
847	318	3	10.84
115	334	17	7.8
111	3549	3	6.78
550	257	4	9.64
153	1321	4	8.79
264	360	6	12.05
125	2906	5	20.83
202	1034	4	11.57
1170	261	3	11.38
1816	131	4	9.04
998	552	3	17.4
130	107	184	48.35
201	123	35	12.52
142	1183	5	10.95
104	133	219	40.55
491	196	7	14.11
242	12	85	12.41
8	1210	10	24.56
312	112	25	14.84
318	847	3	10.84
1087	125	10	27.3
1704	171	3	9.33
103	4073	4	10.16
876	102	17	20.25
104	201	146	158.66
561	154	9	17.27
106	3116	5	11.7
8	1150	9	18.24
410	463	14	85.53
109	349	36	54.45
12	2821	6	9.72
242	246	13	28.28
8	1362	5	6.68
435	1624	3	17.87
144	1642	4	10.32
132	1400	4	7.87
420	228	15	56.28
616	341	4	13.78
195	107	49	11.02
2327	147	3	9.42
5386	110	3	13.59
334	140	26	59.12
118	790	9	12.19
760	484	4	20.3
159	133	36	6.66
798	8	8	7.03
244	112	36	17.31
1670	142	4	10.05
133	511	8	6.88
114	2385	6	17.68
1030	125	6	9.59
583	104	18	8.34
1371	130	5	9.48
3057	102	5	7.13
3953	145	3	13.84
279	17	8	9.67
159	201	77	235.18
257	1883	3	14.56
3997	9	3	9.23
826	279	3	9.41
12	363	55	23.03
155	2571	7	44
5691	3561	3	47.94
9	1447	9	25.4
195	238	21	46.03
132	3869	3	13.26
109	4933	3	12.44
1291	246	5	24.86
12	439	38	26.36
215	685	8	30.98
106	314	31	14.12
1096	107	9	11.6
1621	169	3	7.58
701	169	6	13.36
309	794	4	15.35
85	142	7	6.89
125	219	22	7.14
2960	107	5	14.2
2400	194	3	12.05
102	1948	8	10.35
152	125	43	7.09
407	215	8	17.82
1492	180	3	7.35
288	102	60	28.77
635	514	3	12.7
482	208	9	24.9
809	110	13	28.3
170	770	11	40.88
125	145	94	79.63
152	292	13	10.97
208	309	51	288.61
110	4569	3	9.31
119	437	27	54.85
156	2838	3	11.93
170	726	7	16.63
1160	334	13	109.62
197	3184	3	16.19
177	1435	3	6.76
594	694	3	14.52
345	655	4	13.78
231	1477	3	12.34
170	650	5	7.04
2572	330	3	18.94
986	3561	3	30.72
234	235	9	10.98
130	252	21	7.08
109	396	34	59.9
120	603	11	12.39
330	389	6	17.52
104	236	61	15.25
103	4044	4	10.16
268	6003	3	25.9
219	987	5	18.66
662	366	3	9.91
8	1313	6	8.48
191	361	7	8.17
109	471	17	13.24
718	420	6	31.22
269	124	24	16.67
145	2390	3	8.14
340	111	25	20.78
384	190	7	9.82
800	135	7	14.61
1409	193	3	8.65
1852	153	3	7.31
172	4166	3	16.08
368	865	3	11.85
109	573	11	7.16
3270	204	3	16.35
155	854	5	8.15
149	921	6	12.65
800	195	7	25.85
755	3423	4	42.32
1991	148	4	15.37
1115	562	6	46.77
132	1503	6	18.14
2676	170	5	25.41
104	186	95	16.68
948	134	7	14.45
176	452	11	25.81
865	368	3	11.85
230	438	4	7.16
101	2641	7	13.63
5012	340	3	28.78
134	2544	3	8.13
176	384	8	10.64
153	1338	4	9.34
220	271	8	12.03
187	1466	3	8.02
1241	1116	4	34.08
1943	124	5	12.5
115	188	54	20
128	3336	4	18.46
2642	117	6	21.37
458	530	3	9.78
150	157	30	7.48
4752	103	3	7.62
131	1867	9	42.46
2354	113	4	7.91
603	120	11	12.39
238	124	34	24.03
805	105	17	18.35
1418	797	8	81.44
106	5746	3	10.01
2588	190	3	12.93
1176	119	7	13.14
132	119	187	293.54
113	4519	3	9.31
2292	168	3	9.92
139	3686	5	30.21
873	122	6	6.67
2440	108	6	18.28
343	204	8	11.91
1380	141	4	8.78
17	793	4	10.45
127	642	8	7.61
129	2772	3	8.73
185	1743	3	9.21
113	2542	4	9.22
248	1248	4	17.46
351	232	77	627.07
1352	4833	3	41.78
2364	286	4	24.93
1021	230	5	19.67
362	117	23	22.45
2419	109	4	7.83
143	188	25	7.08
509	126	11	9.84
284	1184	4	19.83
3363	101	4	7.79
116	157	69	14.64
295	106	35	9.3
1006	210	3	7.87
746	115	15	30.17
2311	101	7	8.55
1223	157	4	8.97
295	310	6	10.27
176	1296	3	6.87
161	714	8	19.25
126	433	13	13
483	366	4	12.19
102	4565	4	9.44
102	2544	6	9.16
473	319	5	14.57
167	985	7	22.08
165	2181	7	41.56
478	674	17	137.27
383	463	3	7.62
144	2173	3	7.94
178	1022	4	9.44
1186	263	4	17.12
132	2926	3	9.66
103	408	32	15.24
103	459	31	19.29
104	5713	3	8.36
5742	128	3	17.51
166	107	124	76.05
2826	142	4	16.3
617	519	6	35.71
507	3424	3	25.51
333	12	61	16.91
413	130	12	9.28
679	171	5	8.66
158	933	4	6.93
659	208	7	22.19
1582	154	4	11.81
393	127	13	10.1
148	842	5	7.67
103	577	21	11.4
122	292	24	14.24
864	259	3	8.21
432	279	5	12.49
171	679	5	8.66
1063	238	4	14.34
147	437	8	7.73
180	1402	3	7.83
102	613	31	42.15
150	3892	3	14.5
157	261	14	10.01
146	1342	4	7.8
265	235	7	7.69
140	1719	5	17.43
108	2493	5	11.98
376	149	17	34.24
102	817	18	16.29
5480	102	3	7.08
809	1509	10	118.84
141	2456	4	14.65
956	12	16	8.77
180	1554	4	12.92
101	1913	8	7.46
1656	104	6	6.98
2317	128	4	12.7
612	116	13	15.41
122	125	131	61.51
320	102	66	56.02
115	3747	3	9.14
157	145	44	24.03
2100	327	4	25.32
194	385	11	26.88
129	229	24	8.35
135	5858	3	17.91
1124	246	3	9.87
9	372	21	19.61
257	1068	3	10.38
133	1423	4	6.93
132	2843	4	16.12
103	325	40	9.04
590	386	4	15.17
771	430	6	33.15
159	1295	5	14.34
899	632	3	16.34
383	255	5	8.44
127	2240	4	9.98
194	535	5	8.47
311	107	26	8.73
103	158	168	43.01
2256	147	4	14.1
9	475	14	10.56
1017	185	4	11.05
129	112	124	10.35
158	754	6	11.33
200	12	189	135.17
905	219	3	7.52
1412	104	8	7.83
347	116	20	11.95
596	110	12	13.27
765	208	4	9.24
1017	118	6	7.9
199	1084	3	6.7
844	4969	3	36.86
404	370	5	15.65
1283	309	3	14.3
171	1055	8	29.35
105	3194	4	6.93
108	2238	4	8.77
487	365	4	12.09
280	2099	3	17.3
221	226	11	13.94
165	655	8	18.53
1283	243	3	11.47
1191	235	6	28.34
366	114	17	7.58
2423	8	4	8.85
1155	2479	6	79.85
280	1888	4	24.72
1381	5147	3	40.12
547	131	9	13.43
128	963	14	54
2818	3286	5	80.6
217	167	25	34.91
119	1504	7	18
256	219	9	11.32
122	543	10	8.21
3857	110	3	9.31
183	138	29	8.18
112	152	72	15.67
1922	164	3	8.41
792	740	3	16.67
477	215	4	6.64
101	1862	10	19.47
217	102	117	92.45
706	110	10	12.79
1135	102	11	7.05
117	750	8	6.84
2246	119	4	8.72
683	105	15	7.85
5176	195	3	23.14
247	151	15	10.07
739	144	6	8.47
3424	850	3	30.72
1254	103	12	15.13
307	496	12	61.86
389	179	9	12.66
1326	119	6	10.12
198	129	38	22.62
282	119	39	62.29
767	126	7	6.97
5465	103	3	7.62
4142	101	4	7.79
8	175	56	12.73
113	4306	3	9.31
445	108	16	8.58
1514	141	6	18.65
142	220	28	34.37
586	141	8	11.11
1580	431	4	28.08
343	378	7	23.57
1021	438	3	15.47
1059	1268	3	23.05
8	225	50	42.82
1010	1627	3	24.63
162	242	18	19.28
127	1033	6	8.48
1997	1385	4	44.28
103	3018	5	7.95
17	1049	4	13.89
162	308	12	13.14
1067	111	7	9.02
1417	2	4	11.8
664	172	5	7.74
2127	124	4	7.86
181	163	40	47.6
844	165	5	11.05
1493	135	4	9.43
1241	174	9	41.93
153	214	17	7.73
105	1912	9	19.68
1229	122	6	10.49
165	2438	5	25.68
115	1198	6	8.68
101	3507	4	7.79
2700	108	5	11.98
126	122	121	30.01
336	908	3	11.23
3369	134	3	10.73
261	113	25	8.88
1241	101	12	9.17
122	2666	5	16.16
585	989	4	24.47
509	377	4	13.03
153	315	13	13.21
2117	403	3	19.56
170	3641	3	13.58
418	2244	3	20.22
375	1392	5	32.61
796	994	3	19.01
209	282	23	77.05
276	1686	3	14
192	1740	3	10.46
161	1021	4	7.36
261	230	13	27.81
2783	245	4	26.85
8	1450	7	14.47
1026	223	5	19.54
532	232	4	7.59
242	471	8	24.25
106	2876	5	11.7
124	2607	4	10.29
127	1668	6	16.3
794	306	4	14.79
2611	266	3	18.27
3543	266	3	19.83
1281	689	5	40.07
343	1214	6	37.74
191	111	76	64.89
662	117	9	7.48
104	487	28	21.06
389	1498	3	16.16
163	129	51	14.02
142	1591	5	16.33
248	119	58	99.14
127	1872	5	12.48
